alpha,delta,u,g,r,i,z,redshift,label
0.5785758840558417,-0.4681723373555291,0.9195772411394122,1.7247449793501846,0.967526721301993,0.6276760199296659,0.40126633334910683,0.17100255831567954,0
0.0372551817440726,0.4880053324250662,1.062806639997397,0.5653227554762117,0.4447486755130104,0.3032106761895087,0.3422049613935379,-0.08287016368407216,0
-1.680926084380411,0.328473658268248,0.2023851663163235,0.774326603446522,1.3056548190250081,1.370958375052564,1.3992609301499779,2.8290597242664206,1
-0.032610581733532824,-0.11790289776789607,-0.33964696399720373,0.305427900378489,0.1658507653318077,0.06891218465352959,-0.006708665763795025,-0.12006034149287347,0
1.4342813545703994,-1.2004427550805579,-0.9878637236314404,-1.0232860178558123,-0.8488998112814753,-0.7596016696836879,-0.6464194848077514,-0.7018295445636888,0
-0.03104574058466624,0.5042699891680764,-0.20528518464189993,-0.17268268812426812,0.20575411466881835,0.4684312835390475,0.5451626497125951,-0.7887709623195807,2
0.5198966368738618,-1.2955215334542567,-1.4478414670623436,-1.0713908956291658,-0.7509944012450974,-0.6077883922305679,-0.4872910154164441,1.7552381356704774,1
0.44325041304684853,1.0178000706707246,1.1871000690246831,0.7127963101061577,0.9051238727505267,0.8454342558809589,1.062444755880268,0.0596136751233441,1
0.46621834526683376,0.46477967253122326,-0.3824018756816417,-0.05395826050866221,0.42782422578070933,0.7736100865630622,0.7357739197899353,2.356009612068491,1
1.5904212794394585,-0.40833594045633637,0.3546244935155473,0.8845307728086036,0.45679293700296036,0.14683731452225482,0.07691540169466111,-0.02897913190228362,0
-0.028543769311001693,0.609538182794334,-1.2264889629869147,-1.2552803381544289,-1.15788144258136,-1.076430862426857,-1.0256616187366736,-0.6146007045899627,0
-0.3077773562550932,-0.25877905332308115,-0.796022514952094,-0.2026384838377253,0.5135776439023596,1.049353034254689,1.0269445597077014,-0.7892180770282838,2
-1.634117503163335,-0.8414312628984963,0.32977825973346286,0.3486423363102978,0.3630189887567405,0.28918927011462475,0.18745601891290323,-0.011632014379561672,0
0.42888188152125456,1.178143589535483,-0.5065885730800083,0.09270103800724462,0.5468124799457391,0.8358137290850519,0.892622092869873,2.071590586707803,1
1.8910705485728427,-1.2645558731584192,0.7150438629211229,0.03873940240158966,-0.18884627172174792,-0.551691396149952,-0.7252226776823648,-0.7894330803428732,2
-0.1309370674005756,0.7555711116730371,0.3892322241925065,1.1214645865218997,1.0486585042007561,0.8002882849829136,0.5992333979792569,0.36850242650546194,0
1.6896706525265779,-1.1803131671073417,-1.0568924046347514,-1.023962929565072,-0.9952839124670276,-0.9675346867795882,-0.9337934030755676,-0.5957263541559038,0
